file_source,city,date,temp_max,temp_min,temp_hist,feelslikemax,feelslikemin,feels_like_c_hist,dew,humidity_percent_hist,precip_daily,precipprob_hist,precipcover,preciptype,snow,snowdepth,windgust,wind_speed_kmh_hist,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,data_source_hist,source,temp_scraped,condition,extraction_method,url,scraped_at,batch_number,batch_timestamp,record_number,collection_time,data_type,alert_active,wind_speed_kmh_scraped,alert_types,issue_date,valid_until,feels_like_c_scraped,humidity_percent_scraped,pressure_hpa,wind_speed_mps,wind_direction,weather_main,weather_description,cloud_coverage,visibility_m,timestamp,forecast_hours_ahead,forecast_time,predicted_temp_c,precipprob_scraped,confidence,generated_at,error,data_source_scraped,temp_max_lag1,temp_max_rolling3,precip_daily_lag1,precip_daily_rolling3,danger_label,city_encoded
,Bizerte,2026-02-12 21:42:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.9433463927667752,Unknown,generated,https://www.bbc.com/weather/2472776,21:42:45,-1.4147046599197144,2026-02-04T21:42:32.966873,-1.440486449446781,21:43:04,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:43:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:43:04,-1.4147046599197144,2026-02-04T21:42:32.966873,-1.3955341533296861,21:43:04,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:43:04,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:44:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,0.9009781593066443,Unknown,generated,https://www.bbc.com/weather/2472776,21:44:47,-1.3569616125760526,2026-02-04T21:44:12.853822,-1.3782448086692651,21:45:39,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:45:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:45:38,-1.3569616125760526,2026-02-04T21:44:12.853822,-1.3367503814842547,21:45:39,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:43:04,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:46:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.2083655846522143,Unknown,generated,https://www.bbc.com/weather/2472776,21:46:51,-1.2992185652323909,2026-02-04T21:46:29.872149,-1.3194610368238335,21:47:12,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:47:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:47:10,-1.2992185652323909,2026-02-04T21:46:29.872149,-1.2917980853671598,21:47:12,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:43:04,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:48:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.823140435343354,Unknown,generated,https://www.bbc.com/weather/2472776,21:48:15,-1.2414755178887291,2026-02-04T21:48:06.904623,-1.260677264978402,21:48:48,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:48:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:48:43,-1.2414755178887291,2026-02-04T21:48:06.904623,-1.2364721824538125,21:48:48,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:43:04,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:50:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.02118411673006548,Unknown,generated,https://www.bbc.com/weather/2472776,21:50:07,-1.1837324705450671,2026-02-04T21:50:02.150103,-1.2053513620650547,21:50:19,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:50:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:50:17,-1.1837324705450671,2026-02-04T21:50:02.150103,-1.1707726727442125,21:50:19,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:43:04,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:51:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,2.437915286034494,Unknown,generated,https://www.bbc.com/weather/2472776,21:51:30,-1.1259894232014054,2026-02-04T21:51:26.440698,-1.1500254591517072,21:51:41,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:52:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.9433463927667752,Unknown,generated,https://www.bbc.com/weather/2472776,21:52:57,-1.0682463758577436,2026-02-04T21:52:50.024006,-1.0843259494421071,21:53:08,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:53:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:53:05,-1.0682463758577436,2026-02-04T21:52:50.024006,-1.0635787358496018,21:53:08,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:43:04,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:54:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.9433463927667752,Unknown,generated,https://www.bbc.com/weather/2472776,21:54:26,-1.0105033285140819,2026-02-04T21:54:17.279685,-1.0255421775966755,21:54:38,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:54:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:54:37,-1.0105033285140819,2026-02-04T21:54:17.279685,-0.9805898814795808,21:54:38,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:54:37,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:55:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.515753009997784,Unknown,generated,https://www.bbc.com/weather/2472776,21:55:53,-0.95276028117042,2026-02-04T21:55:45.336524,-0.9633005368191598,21:56:12,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:57:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.32857154207563544,Unknown,generated,https://www.bbc.com/weather/2472776,21:57:11,-0.8950172338267581,2026-02-04T21:57:06.794339,-0.9114325028378967,21:57:27,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:57:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:57:27,-0.8950172338267581,2026-02-04T21:57:06.794339,-0.8595644688566334,21:57:27,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:57:26,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:58:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,0.28620330861550447,Unknown,generated,https://www.bbc.com/weather/2472776,21:58:33,-0.8372741864830964,2026-02-04T21:58:21.349786,-0.8422751241962124,21:58:54,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 21:58:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,21:58:49,-0.8372741864830964,2026-02-04T21:58:21.349786,-0.8076964348753702,21:58:54,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:57:26,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:00:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,0.5935907339610744,Unknown,generated,https://www.bbc.com/weather/2472776,22:00:01,-0.7795311391394345,2026-02-04T21:59:52.818909,-0.7834913523507808,22:00:18,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:00:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,22:00:17,-0.7795311391394345,2026-02-04T21:59:52.818909,-0.7489126630299386,22:00:18,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:57:26,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:01:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.823140435343354,Unknown,generated,https://www.bbc.com/weather/2472776,22:01:37,-0.7217880917957726,2026-02-04T22:01:27.704143,-0.7247075805053492,22:02:00,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:03:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,0.5935907339610744,Unknown,generated,https://www.bbc.com/weather/2472776,22:03:06,-0.6640450444521109,2026-02-04T22:03:02.350012,-0.6659238086599176,22:03:17,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:03:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-1.2507338181123453,,,,22:03:16,-0.6640450444521109,2026-02-04T22:03:02.350012,-0.6313451193390754,22:03:17,current_weather,,,,,,-2.816660947179214,2.776886788782582,-1.4341599501940663,-2.06094815903338,-1.040661622437502,Rain,light rain,-0.7216721458809504,0.8506995950004721,2026-02-04T21:57:26,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:04:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.515753009997784,Unknown,generated,https://www.bbc.com/weather/2472776,22:04:31,-0.606301997108449,2026-02-04T22:04:27.013743,-0.6140557746786545,22:04:42,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:05:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.9433463927667752,Unknown,generated,https://www.bbc.com/weather/2472776,22:05:58,-0.5485589497647873,2026-02-04T22:05:53.358113,-0.5518141339011386,22:06:09,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:07:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.02118411673006548,Unknown,generated,https://www.bbc.com/weather/2472776,22:07:25,-0.49081590242112544,2026-02-04T22:07:20.403465,-0.49648823098779127,22:07:36,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:09:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.9433463927667752,Unknown,generated,https://www.bbc.com/weather/2472776,22:09:11,-0.4330728550774636,2026-02-04T22:09:06.539492,-0.4411623280744439,22:09:22,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:09:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32549766782217976,,,,22:09:19,-0.4330728550774636,2026-02-04T22:09:06.539492,-0.4169572455498544,22:09:22,current_weather,,,,,,-0.1152018180236348,1.5097745302845587,-1.4341599501940663,2.4722921791295565,1.0687611688761944,Rain,light rain,1.538161701544905,0.8506995950004721,2026-02-04T22:09:18,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:10:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,0.9009781593066443,Unknown,generated,https://www.bbc.com/weather/2472776,22:10:27,-0.3753298077338018,2026-02-04T22:10:22.407658,-0.37892068729692807,22:10:37,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32549766782217976,,,,22:10:35,-0.3753298077338018,2026-02-04T22:10:22.407658,-0.3512577358402544,22:10:37,current_weather,,,,,,-0.1152018180236348,1.5097745302845587,-1.4341599501940663,2.4722921791295565,1.0687611688761944,Rain,light rain,1.538161701544905,0.8506995950004721,2026-02-04T22:09:18,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:11:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.515753009997784,Unknown,generated,https://www.bbc.com/weather/2472776,22:11:58,-0.31758676039014,2026-02-04T22:11:53.941240,-0.3235947843835807,22:12:08,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32549766782217976,,,,22:12:05,-0.31758676039014,2026-02-04T22:11:53.941240,-0.30284757079107544,22:12:08,current_weather,,,,,,-0.1152018180236348,1.5097745302845587,-1.4341599501940663,2.4722921791295565,1.0687611688761944,Rain,light rain,1.538161701544905,0.8506995950004721,2026-02-04T22:12:05,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:13:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-1.2507338181123453,Unknown,generated,https://www.bbc.com/weather/2472776,22:13:27,-0.2598437130464782,2026-02-04T22:13:22.543041,-0.2682688814702333,22:13:36,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:14:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,0.5935907339610744,Unknown,generated,https://www.bbc.com/weather/2472776,22:14:46,-0.20210066570281635,2026-02-04T22:14:41.933421,-0.21640084748897012,22:14:58,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:16:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.2083655846522143,Unknown,generated,https://www.bbc.com/weather/2472776,22:16:11,-0.14435761835915453,2026-02-04T22:16:07.263309,-0.16107494457562274,22:16:21,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:17:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.32857154207563544,Unknown,generated,https://www.bbc.com/weather/2472776,22:17:56,-0.08661457101549272,2026-02-04T22:17:51.884013,-0.10229117273019114,22:18:07,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:18:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32549766782217976,,,,22:18:06,-0.08661457101549272,2026-02-04T22:17:51.884013,-0.06079674554518061,22:18:07,current_weather,,,,,,-0.1152018180236348,1.5097745302845587,-1.4341599501940663,2.4722921791295565,1.0687611688761944,Rain,light rain,1.538161701544905,0.8506995950004721,2026-02-04T22:09:18,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:19:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-1.2507338181123453,Unknown,generated,https://www.bbc.com/weather/2472776,22:19:58,-0.028871523671830907,2026-02-04T22:19:33.084420,-0.04696526981684376,22:20:21,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:20:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32857154207563544,,,,22:20:17,-0.028871523671830907,2026-02-04T22:19:33.084420,-0.0262180562243385,22:20:21,current_weather,,,,,,0.04823165242349978,1.9766053623627777,-1.4341599501940663,1.3161882473534898,0.7600651506351656,Rain,shower rain,-0.7216721458809504,-0.46139217209312255,2026-02-04T22:20:17,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:21:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,1.2083655846522143,Unknown,generated,https://www.bbc.com/weather/2472776,22:21:46,0.028871523671830907,2026-02-04T22:21:40.149025,0.01527637096067204,22:22:06,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:22:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32857154207563544,,,,22:22:04,0.028871523671830907,2026-02-04T22:21:40.149025,0.04293932241734573,22:22:06,current_weather,,,,,,0.04823165242349978,1.9766053623627777,-1.4341599501940663,1.3161882473534898,0.7600651506351656,Rain,shower rain,-0.7216721458809504,-0.46139217209312255,2026-02-04T22:20:17,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:23:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc_weather,-0.02118411673006548,Unknown,generated,https://www.bbc.com/weather/2472776,22:23:17,0.08661457101549272,2026-02-04T22:23:07.895495,0.07751801173818784,22:23:40,,,,,,,-1.0857199445382553,2.2433658378360457,-1.4341599501940663,0.11107198454652246,0.0874591921912979,,,-0.5012005510101354,0.1786525923427775,,,,,,,,,scraped,,,,,0,0
,Bizerte,2026-02-12 22:23:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,openweather_api,-0.32857154207563544,,,,22:23:39,0.08661457101549272,2026-02-04T22:23:07.895495,0.11901243892319838,22:23:40,current_weather,,,,,,0.04823165242349978,1.9766053623627777,-1.4341599501940663,1.3161882473534898,0.7600651506351656,Rain,shower rain,-0.7216721458809504,-0.46139217209312255,2026-02-04T22:20:17,,,,,,,,scraped,,,,,0,0
